row_id,intervention,image_id,image_path,target_phrase,target_box,other_regions,tplus,edited_caption,target_change_valid,controls_preserved,grammar_acceptable,audit_decision,reviewer,notes
ec721b7433ab1c3be4059073,tminus,4716333601,pilot/data/images/4716333601.jpg,a striped shirt,"[176, 128, 266, 229]","[{""id"": ""194323"", ""box"": [295, 101, 384, 333], ""phrase"": ""a younger woman""}, {""id"": ""194318"", ""box"": [334, 101, 372, 137], ""phrase"": ""a pink hat""}]",A woman in a striped shirt and glasses is walking in the city in front of a younger woman with a pink hat and red blouse .,A woman in and glasses is walking in the city in front of a younger woman with a pink hat and red blouse .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
4131e8174e8689508ea7c309,tminus,4966861386,pilot/data/images/4966861386.jpg,his back,"[350, 140, 489, 375]","[{""id"": ""224137"", ""box"": [262, 49, 367, 131], ""phrase"": ""a hard hat""}, {""id"": ""224133"", ""box"": [47, 87, 258, 375], ""phrase"": ""another man""}, {""id"": ""224131"", ""box"": [0, 0, 121, 138], ""phrase"": ""a fire hose""}, {""id"": ""224132"", ""box"": [3, 2, 158, 157], ""phrase"": ""a metal cabinet""}]","A firefighter wearing a hard hat , carrying a tank on his back stands behind another man who is reaching in behind a fire hose in a metal cabinet .","A firefighter wearing a hard hat , carrying a tank on stands behind another man who is reaching in behind a fire hose in a metal cabinet .",yes,yes,no,invalid,Codex visual review (not human),Deletion yields “carrying a tank on stands …”.
3cd5a13ae87399fa446354af,tnatural,6194677011,pilot/data/images/6194677011.jpg,the image,"[222, 96, 238, 115]","[{""id"": ""249728"", ""box"": [25, 1, 217, 330], ""phrase"": ""the microscope""}]",A researcher analyzes the image being displayed from the microscope .,A person wearing protective clothing coverings is sitting in front of a microscope .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
86c167f181f82547da9d8ec7,tnatural,2515822745,pilot/data/images/2515822745.jpg,a microphone,"[246, 59, 296, 111]","[{""id"": ""54602"", ""box"": [4, 50, 215, 330], ""phrase"": ""an Asian lady""}, {""id"": ""54603"", ""box"": [9, 158, 209, 333], ""phrase"": ""a light blue jacket""}]",An Asian man reading a piece of paper into a microphone with an Asian lady in a light blue jacket standing next to him looking at a folder .,A Asian or Chinese male singing a song with the direction of an Asian or Chinese female .,yes,no,yes,invalid,Codex visual review (not human),Natural caption omits the target but changes jacket/control details.
5d4edec3646e2f0a6d45e611,tnatural,179778822,pilot/data/images/179778822.jpg,A little girl,"[280, 145, 465, 333]","[{""id"": ""20712"", ""box"": [112, 213, 213, 312], ""phrase"": ""a yellow shirt""}, {""id"": ""20709"", ""box"": [39, 16, 142, 329], ""phrase"": ""a woman""}, {""id"": ""20717"", ""box"": [41, 79, 124, 183], ""phrase"": ""a yellow shit""}, {""id"": ""20714"", ""box"": [49, 170, 125, 271], ""phrase"": ""red shorts""}]","A little girl with blond-hair , a yellow shirt , and a yellow cup is looking at a mirror with a woman wearing a yellow shit and red shorts behind her .",A lady and a toddler stare at themselves in a mirror .,no,no,yes,invalid,Codex visual review (not human),Target little girl is retained via the synonym “toddler”; other details change.
9d38bf895c337c86568b76e8,tmatched,4586247564,pilot/data/images/4586247564.jpg,the ocean,"[2, 150, 201, 374]","[{""id"": ""180600"", ""box"": [302, 51, 449, 375], ""phrase"": ""A lady""}]",A lady walking along a concrete pathway above the ocean .,A lady walking along a concrete pathway above the scene .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
5eeafb6deeadeac957d8bddd,tmatched,3607969989,pilot/data/images/3607969989.jpg,black shoes,"[274, 306, 305, 331]","[{""id"": ""131187"", ""box"": [262, 190, 323, 274], ""phrase"": ""black pants""}, {""id"": ""131186"", ""box"": [265, 116, 337, 209], ""phrase"": ""a white top""}]","A young man skateboards in black shoes , black pants , and a white top with sunglasses .","A young man skateboards in unspecified clothing , black pants , and a white top with sunglasses .",yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
2dec5cac2c004d74a126f761,tmatched,444051472,pilot/data/images/444051472.jpg,light brown hair,"[138, 38, 198, 81]","[{""id"": ""168303"", ""box"": [138, 101, 203, 143], ""phrase"": ""blue shirt""}, {""id"": ""168304"", ""box"": [74, 247, 246, 378], ""phrase"": ""brown pants""}, {""id"": ""168298"", ""box"": [98, 158, 215, 204], ""phrase"": ""a book""}, {""id"": ""168296"", ""box"": [9, 138, 495, 426], ""phrase"": ""a bench""}, {""id"": ""168308"", ""box"": [0, 344, 500, 500], ""phrase"": ""the grass""}]","An elderly man with light brown hair , wearing a gray sweater , blue shirt , brown pants and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .","An elderly man with unspecified body part , wearing a gray sweater , blue shirt , brown pants and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .",uncertain,yes,no,uncertain,Codex visual review (not human),Hair→body part is dubious and the determiner is malformed.
de002b4bbdcbc5c45e13850b,tminus,2532047708,pilot/data/images/2532047708.jpg,a brown short-sleeve shirt,"[0, 120, 206, 332]","[{""id"": ""55705"", ""box"": [259, 110, 499, 333], ""phrase"": ""a red long-sleeve shirt""}]",One guy with a brown short-sleeve shirt playing a violin and another guy in a red long-sleeve shirt playing the banjo inside with the curtains down .,One guy with playing a violin and another guy in a red long-sleeve shirt playing the banjo inside with the curtains down .,yes,yes,no,invalid,Codex visual review (not human),Deletion yields “guy with playing a violin”.
e2f740e488abced0c749a353,tminus,439916996,pilot/data/images/439916996.jpg,a red ball,"[64, 383, 92, 404]","[{""id"": ""166281"", ""box"": [329, 90, 426, 348], ""phrase"": ""A woman""}, {""id"": ""166287"", ""box"": [330, 120, 427, 251], ""phrase"": ""a blue jacket""}]",A woman in a blue jacket watches as her two brown dogs play with a red ball in a grassy yard .,A woman in a blue jacket watches as her two brown dogs play with in a grassy yard .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
dc23e7c6c5aa9dc559b4537e,tminus,444051472,pilot/data/images/444051472.jpg,light brown hair,"[138, 38, 198, 81]","[{""id"": ""168303"", ""box"": [138, 101, 203, 143], ""phrase"": ""blue shirt""}, {""id"": ""168304"", ""box"": [74, 247, 246, 378], ""phrase"": ""brown pants""}, {""id"": ""168298"", ""box"": [98, 158, 215, 204], ""phrase"": ""a book""}, {""id"": ""168296"", ""box"": [9, 138, 495, 426], ""phrase"": ""a bench""}, {""id"": ""168308"", ""box"": [0, 344, 500, 500], ""phrase"": ""the grass""}]","An elderly man with light brown hair , wearing a gray sweater , blue shirt , brown pants and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .","An elderly man with , wearing a gray sweater , blue shirt , brown pants and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .",yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
2e6d6cbdd2e46be175f2b96c,tnatural,4749166996,pilot/data/images/4749166996.jpg,a microphone,"[364, 238, 426, 375]","[{""id"": ""198361"", ""box"": [76, 17, 337, 375], ""phrase"": ""A man""}]",A man gestures with his hands as he stands in front of a podium with a microphone .,A man in a suit and tie in a fancy building is speaking at the podium .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
408f368eb6407cb2611b8a8c,tnatural,2515822745,pilot/data/images/2515822745.jpg,a light blue jacket,"[9, 158, 209, 333]","[{""id"": ""54599"", ""box"": [219, 9, 469, 333], ""phrase"": ""An Asian man""}, {""id"": ""54601"", ""box"": [246, 59, 296, 111], ""phrase"": ""a microphone""}]",An Asian man reading a piece of paper into a microphone with an Asian lady in a light blue jacket standing next to him looking at a folder .,A dark-haired woman is looking at papers standing next to a dark-haired man speaking into a microphone .,yes,no,yes,invalid,Codex visual review (not human),Natural caption changes the Asian-man control and omits clothing detail.
febfe596041a2dfc353d45fc,tnatural,2909982588,pilot/data/images/2909982588.jpg,a pair of shoes,"[291, 333, 375, 406]","[{""id"": ""80719"", ""box"": [2, 59, 246, 499], ""phrase"": ""A man""}, {""id"": ""80726"", ""box"": [0, 329, 249, 497], ""phrase"": ""tan pants""}, {""id"": ""80724"", ""box"": [181, 417, 343, 499], ""phrase"": ""a plate""}]",A man in tan pants is eating while sitting next to a plate and a pair of shoes .,Young man sitting on a blanket in the grass and eating a ribs .,yes,no,yes,invalid,Codex visual review (not human),Natural caption omits tan-pants and plate controls.
2f5cdc9c399ff3f32c3e1afc,tmatched,2532047708,pilot/data/images/2532047708.jpg,a red long-sleeve shirt,"[259, 110, 499, 333]","[{""id"": ""55698"", ""box"": [0, 120, 206, 332], ""phrase"": ""a brown short-sleeve shirt""}]",One guy with a brown short-sleeve shirt playing a violin and another guy in a red long-sleeve shirt playing the banjo inside with the curtains down .,One guy with a brown short-sleeve shirt playing a violin and another guy in a unspecified unspecified clothing playing the banjo inside with the curtains down .,yes,yes,no,invalid,Codex visual review (not human),Replacement duplicates “unspecified” and is ungrammatical.
29c6a52f2138219f8c0b7958,tmatched,3701699584,pilot/data/images/3701699584.jpg,a tennis racket,"[28, 30, 51, 129]","[{""id"": ""137918"", ""box"": [73, 287, 126, 347], ""phrase"": ""black shorts""}, {""id"": ""137916"", ""box"": [331, 293, 351, 312], ""phrase"": ""a tennis ball""}]",A man in a white and yellow shirt and black shorts is attempting to hit a tennis ball flying his way with a tennis racket .,A man in a white and yellow shirt and black shorts is attempting to hit a tennis ball flying his way with a unspecified thing .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
61872d222b48db381d9617e6,tmatched,3311724634,pilot/data/images/3311724634.jpg,a toy snake,"[153, 152, 317, 242]","[{""id"": ""108569"", ""box"": [100, 110, 129, 142], ""phrase"": ""a microphone""}, {""id"": ""108571"", ""box"": [369, 141, 478, 375], ""phrase"": ""a man""}, {""id"": ""108574"", ""box"": [407, 146, 445, 195], ""phrase"": ""clown makeup""}, {""id"": ""108575"", ""box"": [355, 143, 470, 327], ""phrase"": ""a guitar""}]","A woman is holding a toy snake , she is on stage with a guy speaking through a microphone , and a man in clown makeup holding a guitar .","A woman is holding a unspecified animal , she is on stage with a guy speaking through a microphone , and a man in clown makeup holding a guitar .",no,yes,yes,invalid,Codex visual review (not human),A toy snake is not an animal; the generalization is false for the pictured object.
3ffd4e611eee497a43ee6962,tminus,146019208,pilot/data/images/146019208.jpg,a meal,"[160, 237, 218, 306]","[{""id"": ""13681"", ""box"": [7, 0, 497, 145], ""phrase"": ""a snow covered mountain""}]",Two men share a meal on a snow covered mountain .,Two men share on a snow covered mountain .,yes,yes,no,invalid,Codex visual review (not human),Deletion yields “share on a snow covered mountain”.
f53b3be6c2687843277ea730,tminus,179778822,pilot/data/images/179778822.jpg,a woman,"[39, 16, 142, 329]","[{""id"": ""20710"", ""box"": [280, 145, 465, 333], ""phrase"": ""A little girl""}, {""id"": ""20716"", ""box"": [286, 243, 326, 275], ""phrase"": ""a yellow cup""}]","A little girl with blond-hair , a yellow shirt , and a yellow cup is looking at a mirror with a woman wearing a yellow shit and red shorts behind her .","A little girl with blond-hair , a yellow shirt , and a yellow cup is looking at a mirror with wearing a yellow shit and red shorts behind her .",yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
9b5ed4361d6959c419ffff9a,tminus,4857776520,pilot/data/images/4857776520.jpg,A man,"[0, 45, 264, 375]","[{""id"": ""211640"", ""box"": [278, 46, 499, 373], ""phrase"": ""a woman""}, {""id"": ""211643"", ""box"": [312, 245, 493, 375], ""phrase"": ""a black halter""}, {""id"": ""211644"", ""box"": [385, 138, 486, 360], ""phrase"": ""a striped shirt""}, {""id"": ""211646"", ""box"": [289, 201, 330, 260], ""phrase"": ""her shoulder""}]",A man in a white shirt holding a lit cigarette and wearing sunglasses looks up towards the sky next to a woman wearing a black halter with a striped shirt thrown over her shoulder .,in a white shirt holding a lit cigarette and wearing sunglasses looks up towards the sky next to a woman wearing a black halter with a striped shirt thrown over her shoulder .,yes,yes,no,invalid,Codex visual review (not human),Deleting the man leaves a subjectless fragment.
511a0daa1ddae70fee1d038a,tnatural,247189554,pilot/data/images/247189554.jpg,a white bookshelf,"[25, 0, 199, 220]","[{""id"": ""51977"", ""box"": [304, 162, 334, 243], ""phrase"": ""a wooden chair""}]",A man is sitting in a wooden chair in front of a white bookshelf and orange lamp .,"A man sitting in a wicker chair in a white room with one arm draped over the back of the chair , chuckling .",yes,no,yes,invalid,Codex visual review (not human),Natural caption changes wooden chair to wicker chair.
bc3996d2d104f50537b8a4b5,tnatural,3701699584,pilot/data/images/3701699584.jpg,a tennis racket,"[28, 30, 51, 129]","[{""id"": ""137918"", ""box"": [73, 287, 126, 347], ""phrase"": ""black shorts""}, {""id"": ""137916"", ""box"": [331, 293, 351, 312], ""phrase"": ""a tennis ball""}]",A man in a white and yellow shirt and black shorts is attempting to hit a tennis ball flying his way with a tennis racket .,A tennis player wearing a white shirt and black pants prepares to hit the ball .,yes,no,yes,invalid,Codex visual review (not human),Natural caption changes clothing controls.
c3e4433a6f7c06d33160bed1,tnatural,2725441885,pilot/data/images/2725441885.jpg,the ball,"[136, 78, 169, 127]","[{""id"": ""68794"", ""box"": [241, 82, 376, 284], ""phrase"": ""A baseball player""}, {""id"": ""68802"", ""box"": [255, 85, 372, 276], ""phrase"": ""a uniform""}, {""id"": ""68804"", ""box"": [263, 159, 363, 268], ""phrase"": ""light pants""}]",A baseball player in a uniform with a dark top and light pants is hitting the ball with his bat .,A baseball player hitting a home run .,uncertain,no,yes,uncertain,Codex visual review (not human),“Hitting a home run” still implies the ball; control attributes are removed.
d89129a052cd8b6a337652be,tmatched,2909982588,pilot/data/images/2909982588.jpg,tan pants,"[0, 329, 249, 497]","[{""id"": ""80723"", ""box"": [291, 333, 375, 406], ""phrase"": ""a pair of shoes""}]",A man in tan pants is eating while sitting next to a plate and a pair of shoes .,A man in unspecified clothing is eating while sitting next to a plate and a pair of shoes .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
7cff2bf9045baee88fab197a,tmatched,247189554,pilot/data/images/247189554.jpg,a wooden chair,"[304, 162, 334, 243]","[{""id"": ""51979"", ""box"": [25, 0, 199, 220], ""phrase"": ""a white bookshelf""}, {""id"": ""51980"", ""box"": [75, 185, 149, 268], ""phrase"": ""orange lamp""}]",A man is sitting in a wooden chair in front of a white bookshelf and orange lamp .,A man is sitting in a unspecified thing in front of a white bookshelf and orange lamp .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
4f7145f7b4b85fbb27fb6a6f,tmatched,4818675994,pilot/data/images/4818675994.jpg,a blue scarf,"[122, 48, 177, 102]","[{""id"": ""206749"", ""box"": [249, 49, 358, 331], ""phrase"": ""A woman""}, {""id"": ""206756"", ""box"": [76, 103, 173, 230], ""phrase"": ""a blue shirt""}, {""id"": ""206752"", ""box"": [161, 162, 262, 267], ""phrase"": ""a large inflated ball""}]",A woman in a blue shirt and wearing a blue scarf on her head is holding a large inflated ball .,A woman in a blue shirt and wearing a unspecified clothing on her head is holding a large inflated ball .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
0edfb68f723d105158b30628,tminus,3595412126,pilot/data/images/3595412126.jpg,a tree,"[263, 0, 496, 344]","[{""id"": ""130276"", ""box"": [199, 182, 249, 292], ""phrase"": ""water bottles""}]",Two girls in pink jackets stand by a tree with water bottles .,Two girls in pink jackets stand by with water bottles .,yes,yes,no,invalid,Codex visual review (not human),Tree deletion yields “stand by with water bottles”.
49d518d9c00f642fdd4e8842,tminus,1389264266,pilot/data/images/1389264266.jpg,a beaded belt,"[240, 222, 330, 239]","[{""id"": ""10873"", ""box"": [61, 248, 158, 331], ""phrase"": ""a skull face bag""}, {""id"": ""10874"", ""box"": [38, 102, 147, 226], ""phrase"": ""a red and black shirt""}]","Two girls facing each other one has a skull face bag wearing a red and black shirt , the other is wearing a beaded belt .","Two girls facing each other one has a skull face bag wearing a red and black shirt , the other is wearing .",yes,yes,no,invalid,Codex visual review (not human),Deletion leaves “the other is wearing” without a complement.
aada46567745182306dd48e7,tminus,2909982588,pilot/data/images/2909982588.jpg,a pair of shoes,"[291, 333, 375, 406]","[{""id"": ""80719"", ""box"": [2, 59, 246, 499], ""phrase"": ""A man""}, {""id"": ""80726"", ""box"": [0, 329, 249, 497], ""phrase"": ""tan pants""}, {""id"": ""80724"", ""box"": [181, 417, 343, 499], ""phrase"": ""a plate""}]",A man in tan pants is eating while sitting next to a plate and a pair of shoes .,A man in tan pants is eating while sitting next to a plate and .,yes,yes,no,invalid,Codex visual review (not human),Deletion leaves a dangling coordination.
0a8136aa1bceac6f115f107f,tnatural,466877726,pilot/data/images/466877726.jpg,a hard hat,"[268, 51, 331, 100]","[{""id"": ""188512"", ""box"": [0, 130, 302, 334], ""phrase"": ""a rickshaw of bricks""}]",A man in a hard hat is carting a rickshaw of bricks .,Two men in orange construction hats are guiding a cart full of brick stones .,no,yes,yes,invalid,Codex visual review (not human),“Construction hats” retains the hard-hat target by synonym.
b0007d68637b8939b0779c02,tnatural,511749704,pilot/data/images/511749704.jpg,a skateboard,"[133, 277, 234, 333]","[{""id"": ""229259"", ""box"": [120, 25, 331, 159], ""phrase"": ""red shirt""}, {""id"": ""229262"", ""box"": [154, 109, 246, 243], ""phrase"": ""gray shorts""}]",Little boy with red shirt and gray shorts does a trick on a skateboard .,A young boy skateboards on a sidewalk at a skate park .,no,no,yes,invalid,Codex visual review (not human),“Skateboards” still implies the skateboard and clothing controls disappear.
7b6f7f5adb3d80c70a49dfec,tnatural,4726677489,pilot/data/images/4726677489.jpg,beige shorts,"[46, 192, 97, 219]","[{""id"": ""195907"", ""box"": [118, 133, 184, 221], ""phrase"": ""white t-shirt""}, {""id"": ""195899"", ""box"": [143, 124, 257, 326], ""phrase"": ""an older woman""}, {""id"": ""195908"", ""box"": [179, 121, 213, 148], ""phrase"": ""black hair""}, {""id"": ""195905"", ""box"": [165, 153, 224, 226], ""phrase"": ""white shirt""}]","Man in white t-shirt , black shorts , walking along side female with a white tank top , beige shorts , and an older woman with black hair , white shirt , black shorts .",A group of people in white shirts walking along a street .,yes,no,yes,invalid,Codex visual review (not human),Natural caption collapses distinct people and drops control attributes.
1c44c1161adbee673acf5114,tmatched,4400746838,pilot/data/images/4400746838.jpg,her face,"[186, 133, 320, 322]","[{""id"": ""166355"", ""box"": [112, 340, 453, 500], ""phrase"": ""a yellow shirt""}]",A blond girl in a yellow shirt with blue flowers is covering her face .,A blond girl in a yellow shirt with blue flowers is covering unspecified body .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
df361643e5ed98371cadece3,tmatched,137444523,pilot/data/images/137444523.jpg,a woman,"[64, 129, 160, 332]","[{""id"": ""10537"", ""box"": [194, 67, 336, 333], ""phrase"": ""A man""}, {""id"": ""10539"", ""box"": [197, 128, 328, 295], ""phrase"": ""a green shirt""}]",A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture .,A man in a green shirt and backpack is standing under cover along with a person behind him taking a picture .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
04c534cf37e4b403ec89135b,tmatched,4791975111,pilot/data/images/4791975111.jpg,a black and white shirt,"[424, 64, 477, 188]","[{""id"": ""203153"", ""box"": [60, 40, 146, 216], ""phrase"": ""a man""}, {""id"": ""203155"", ""box"": [40, 84, 192, 219], ""phrase"": ""a moped""}, {""id"": ""203156"", ""box"": [81, 59, 139, 125], ""phrase"": ""a red shirt""}]",A woman in a black and white shirt crossed a street while a man on a moped dressed in a red shirt and jeans looks back towards her .,A woman in a unspecified unspecified unspecified clothing crossed a street while a man on a moped dressed in a red shirt and jeans looks back towards her .,yes,yes,no,invalid,Codex visual review (not human),Replacement produces repeated “unspecified” tokens.
8ba9271812e0ff836deb9331,tminus,2589156742,pilot/data/images/2589156742.jpg,a cup,"[284, 282, 331, 361]","[{""id"": ""59925"", ""box"": [123, 134, 231, 212], ""phrase"": ""a hat""}]",A man wearing a hat leans against a bench and holds a cup .,A man wearing a hat leans against a bench and holds .,yes,yes,no,invalid,Codex visual review (not human),Deletion leaves “holds” without an object.
37f62837d6f86682a1c206cf,tminus,3418462699,pilot/data/images/3418462699.jpg,the waist,"[326, 166, 368, 197]","[{""id"": ""116767"", ""box"": [255, 107, 276, 136], ""phrase"": ""their hands""}, {""id"": ""116756"", ""box"": [2, 1, 303, 288], ""phrase"": ""a large tree""}]",A person in a red shift and camouflage pants is bent at the waist and has their hands against a large tree .,A person in a red shift and camouflage pants is bent at and has their hands against a large tree .,yes,yes,no,invalid,Codex visual review (not human),Deletion removes the anatomical complement from “bent at”.
db9fc63f484d8cc241c0e02b,tminus,4397606831,pilot/data/images/4397606831.jpg,a blue shirt,"[212, 144, 274, 206]","[{""id"": ""166208"", ""box"": [1, 243, 250, 500], ""phrase"": ""a guy""}, {""id"": ""166207"", ""box"": [0, 288, 127, 500], ""phrase"": ""a red jacket""}, {""id"": ""166212"", ""box"": [106, 246, 174, 334], ""phrase"": ""a funny face""}]",A guy in a blue shirt and hat holding an air horn sits on top of a signal light while a guy in a red jacket makes a funny face .,A guy in and hat holding an air horn sits on top of a signal light while a guy in a red jacket makes a funny face .,yes,yes,no,invalid,Codex visual review (not human),Deletion leaves “in and hat”.
bf1738200e8cd6fe0e1fb388,tnatural,247189554,pilot/data/images/247189554.jpg,orange lamp,"[75, 185, 149, 268]","[{""id"": ""51977"", ""box"": [304, 162, 334, 243], ""phrase"": ""a wooden chair""}]",A man is sitting in a wooden chair in front of a white bookshelf and orange lamp .,"A man sitting in a wicker chair in a white room with one arm draped over the back of the chair , chuckling .",yes,no,yes,invalid,Codex visual review (not human),Natural caption changes wooden chair to wicker chair.
80baa986050f27e8016b05f5,tnatural,3418462699,pilot/data/images/3418462699.jpg,camouflage pants,"[320, 169, 410, 264]","[{""id"": ""116767"", ""box"": [255, 107, 276, 136], ""phrase"": ""their hands""}, {""id"": ""116756"", ""box"": [2, 1, 303, 288], ""phrase"": ""a large tree""}]",A person in a red shift and camouflage pants is bent at the waist and has their hands against a large tree .,A man wearing red stands in the snow and attempts to push over a very large tree .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
cf9d25e678691136f86249df,tnatural,4966861386,pilot/data/images/4966861386.jpg,his back,"[350, 140, 489, 375]","[{""id"": ""224137"", ""box"": [262, 49, 367, 131], ""phrase"": ""a hard hat""}, {""id"": ""224133"", ""box"": [47, 87, 258, 375], ""phrase"": ""another man""}, {""id"": ""224131"", ""box"": [0, 0, 121, 138], ""phrase"": ""a fire hose""}, {""id"": ""224132"", ""box"": [3, 2, 158, 157], ""phrase"": ""a metal cabinet""}]","A firefighter wearing a hard hat , carrying a tank on his back stands behind another man who is reaching in behind a fire hose in a metal cabinet .",A firefighter dressed in gear looking puzzled .,yes,no,yes,invalid,Codex visual review (not human),Natural caption omits all specified control regions.
6d5b6fff6205a6e9c02a1386,tmatched,3636936656,pilot/data/images/3636936656.jpg,a shoe,"[178, 354, 299, 426]","[{""id"": ""133147"", ""box"": [7, 61, 375, 247], ""phrase"": ""a produce sign""}]",A young woman who is either taking off or putting on a shoe in front of a produce sign .,A young woman who is either taking off or putting on a clothing in front of a produce sign .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
60417aa74d106fb28b4d5d04,tmatched,3456579559,pilot/data/images/3456579559.jpg,an American flag,"[0, 183, 35, 214]","[{""id"": ""119537"", ""box"": [92, 194, 238, 337], ""phrase"": ""A skateboarder""}, {""id"": ""119543"", ""box"": [58, 293, 321, 394], ""phrase"": ""a white building""}]",A skateboarder is airborne between a white building and an American flag .,A skateboarder is airborne between a white building and an unspecified thing .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
8ec9ebf6f09fa4bcbb749943,tmatched,4857776520,pilot/data/images/4857776520.jpg,a woman,"[278, 46, 499, 373]","[{""id"": ""211638"", ""box"": [0, 45, 264, 375], ""phrase"": ""A man""}, {""id"": ""211645"", ""box"": [1, 150, 261, 375], ""phrase"": ""a white shirt""}, {""id"": ""211639"", ""box"": [79, 233, 118, 252], ""phrase"": ""a lit cigarette""}]",A man in a white shirt holding a lit cigarette and wearing sunglasses looks up towards the sky next to a woman wearing a black halter with a striped shirt thrown over her shoulder .,A man in a white shirt holding a lit cigarette and wearing sunglasses looks up towards the sky next to a person wearing a black halter with a striped shirt thrown over her shoulder .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
19dafb9f5b12976e990910b0,tminus,3636936656,pilot/data/images/3636936656.jpg,a produce sign,"[7, 61, 375, 247]","[{""id"": ""133146"", ""box"": [178, 354, 299, 426], ""phrase"": ""a shoe""}]",A young woman who is either taking off or putting on a shoe in front of a produce sign .,A young woman who is either taking off or putting on a shoe in front of .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
1b73951b350f2dd90c161ebd,tminus,3418462699,pilot/data/images/3418462699.jpg,camouflage pants,"[320, 169, 410, 264]","[{""id"": ""116767"", ""box"": [255, 107, 276, 136], ""phrase"": ""their hands""}, {""id"": ""116756"", ""box"": [2, 1, 303, 288], ""phrase"": ""a large tree""}]",A person in a red shift and camouflage pants is bent at the waist and has their hands against a large tree .,A person in a red shift and is bent at the waist and has their hands against a large tree .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
effd76a2f6036f22210d2ddc,tminus,444051472,pilot/data/images/444051472.jpg,brown pants,"[74, 247, 246, 378]","[{""id"": ""168301"", ""box"": [138, 38, 198, 81], ""phrase"": ""light brown hair""}, {""id"": ""168302"", ""box"": [69, 80, 267, 212], ""phrase"": ""a gray sweater""}, {""id"": ""168303"", ""box"": [138, 101, 203, 143], ""phrase"": ""blue shirt""}, {""id"": ""168298"", ""box"": [98, 158, 215, 204], ""phrase"": ""a book""}]","An elderly man with light brown hair , wearing a gray sweater , blue shirt , brown pants and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .","An elderly man with light brown hair , wearing a gray sweater , blue shirt , and tan shoes , reads a book sitting at a bench , as two ducks feed themselves on the grass .",yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
1d8b69533f88895877486283,tnatural,3114944484,pilot/data/images/3114944484.jpg,A little girl,"[368, 156, 500, 349]","[{""id"": ""94639"", ""box"": [349, 187, 366, 254], ""phrase"": ""a females face""}]",A little girl looking into a females face in the midst of a crowd .,A group of people are facing away from the camera .,yes,no,yes,invalid,Codex visual review (not human),Natural caption collapses target/control people into an undifferentiated group.
165ed47df9c179a4657f1693,tnatural,137444523,pilot/data/images/137444523.jpg,a woman,"[64, 129, 160, 332]","[{""id"": ""10537"", ""box"": [194, 67, 336, 333], ""phrase"": ""A man""}, {""id"": ""10539"", ""box"": [197, 128, 328, 295], ""phrase"": ""a green shirt""}]",A man in a green shirt and backpack is standing under cover along with a woman behind him taking a picture .,A young man wearing a green T-shirt and a backpack is waiting with some other people for transportation .,yes,yes,yes,valid,Codex visual review (not human),Visual review: target is visible and the edit passes the stated checks.
